"id_odsp","id_event","sort_order","time","text","event_type","event_type2","side","event_team","opponent","player","player2","player_in","player_out","shot_place","shot_outcome","is_goal","location","bodypart","assist_method","situation","fast_break"
"Aw5DflLH/","Aw5DflLH6",6,4,"Foul by Lorenzo Davids (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","lorenzo davids",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH7",7,4,"Yacine Abdessadki (SC Freiburg) wins a free kick in the attacking half.",8,NA,2,"SC Freiburg","FC Augsburg","yacine abdessadki",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH8",8,5,"Foul by Marcel de Jong (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","marcel de jong",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH9",9,5,"Marcel de Jong (FC Augsburg) is shown the yellow card for a bad foul.",4,NA,1,"FC Augsburg","SC Freiburg","marcel de jong",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH10",10,5,"Mensur Mujdza (SC Freiburg) wins a free kick on the right wing.",8,NA,2,"SC Freiburg","FC Augsburg","mensur mujdza",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH11",11,6,"Tobias Werner (FC Augsburg) wins a free kick in the attacking half.",8,NA,1,"FC Augsburg","SC Freiburg","tobias werner",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH12",12,6,"Foul by Julian Schuster (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","julian schuster",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH13",13,7,"Foul by Tobias Werner (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","tobias werner",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH14",14,7,"Cedric Makiadi (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","cedric makiadi",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH15",15,9,"Oliver Barth (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","oliver barth",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH16",16,10,"Tobias Werner (FC Augsburg) is shown the yellow card for a bad foul.",4,NA,1,"FC Augsburg","SC Freiburg","tobias werner",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH17",17,10,"Uwe Mohrle (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","uwe mohrle",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH18",18,10,"Foul by Heiko Butscher (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","heiko butscher",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH19",19,11,"Sascha Molders (FC Augsburg) wins a free kick in the attacking half.",8,NA,1,"FC Augsburg","SC Freiburg","sascha molders",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH20",20,11,"Foul by Lorenzo Davids (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","lorenzo davids",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH21",21,11,"Foul by Heiko Butscher (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","heiko butscher",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH22",22,11,"Cedric Makiadi (SC Freiburg) wins a free kick in the attacking half.",8,NA,2,"SC Freiburg","FC Augsburg","cedric makiadi",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH23",23,12,"Attempt missed. Daniel Caligiuri (SC Freiburg) right footed shot from the right side of the box misses to the left. Assisted by Mensur Mujdza.",1,12,2,"SC Freiburg","FC Augsburg","daniel caligiuri","mensur mujdza",NA,NA,8,2,0,11,1,1,1,0
"Aw5DflLH/","Aw5DflLH24",24,12,"Corner,  SC Freiburg. Conceded by Uwe Mohrle.",2,NA,2,"SC Freiburg","FC Augsburg","uwe mohrle","uwe mohrle",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH25",25,13,"Daniel Baier (FC Augsburg) wins a free kick on the left wing.",8,NA,1,"FC Augsburg","SC Freiburg","daniel baier",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH26",26,13,"Foul by Oliver Barth (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","oliver barth",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH27",27,14,"Attempt missed. Marcel de Jong (FC Augsburg) left footed shot from outside the box is too high following a set piece situation.",1,NA,1,"FC Augsburg","SC Freiburg","marcel de jong",NA,NA,NA,10,2,0,15,2,0,2,0
"Aw5DflLH/","Aw5DflLH28",28,15,"Foul by Jan-Ingwer Callsen-Bracker (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","janingwer callsenbracker",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH29",29,15,"Johannes Flum (SC Freiburg) wins a free kick in the attacking half.",8,NA,2,"SC Freiburg","FC Augsburg","johannes flum",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH30",30,16,"Daniel Baier (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","daniel baier",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH31",31,16,"Attempt blocked. Cedric Makiadi (SC Freiburg) right footed shot from outside the box is blocked. Assisted by Oliver Barth.",1,12,2,"SC Freiburg","FC Augsburg","cedric makiadi","oliver barth",NA,NA,2,3,0,15,1,1,1,0
"Aw5DflLH/","Aw5DflLH32",32,16,"Foul by Daniel Caligiuri (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH33",33,17,"Corner,  FC Augsburg. Conceded by Mensur Mujdza.",2,NA,1,"FC Augsburg","SC Freiburg","mensur mujdza","mensur mujdza",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH34",34,19,"Jonas De Roeck (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","jonas de roeck",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH35",35,19,"Foul by Daniel Caligiuri (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH36",36,22,"Daniel Baier (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","daniel baier",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH37",37,22,"Foul by Julian Schuster (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","julian schuster",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH38",38,24,"Attempt saved. Marcel Ndjeng (FC Augsburg) right footed shot from the left side of the box is saved in the bottom left corner. Assisted by Daniel Baier.",1,12,1,"FC Augsburg","SC Freiburg","marcel ndjeng","daniel baier",NA,NA,3,1,0,9,1,1,1,0
"Aw5DflLH/","Aw5DflLH39",39,28,"Tobias Werner (FC Augsburg) wins a free kick on the right wing.",8,NA,1,"FC Augsburg","SC Freiburg","tobias werner",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH40",40,28,"Attempt saved. Sascha Molders (FC Augsburg) right footed shot from very close range is saved in the centre of the goal. Assisted by Marcel de Jong with a cross.",1,12,1,"FC Augsburg","SC Freiburg","sascha molders","marcel de jong",NA,NA,5,1,0,13,1,2,1,0
"Aw5DflLH/","Aw5DflLH41",41,28,"Foul by Yacine Abdessadki (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","yacine abdessadki",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH42",42,29,"Marcel de Jong (FC Augsburg) wins a free kick in the attacking half.",8,NA,1,"FC Augsburg","SC Freiburg","marcel de jong",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH43",43,29,"Foul by Oliver Barth (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","oliver barth",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH44",44,29,"Oliver Barth (SC Freiburg) is shown the yellow card for a bad foul.",4,NA,2,"SC Freiburg","FC Augsburg","oliver barth",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH45",45,31,"Marcel Ndjeng (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","marcel ndjeng",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH46",46,31,"Foul by Yacine Abdessadki (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","yacine abdessadki",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH47",47,32,"Marcel de Jong (FC Augsburg) wins a free kick on the left wing.",8,NA,1,"FC Augsburg","SC Freiburg","marcel de jong",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH48",48,32,"Foul by Daniel Caligiuri (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH49",49,33,"Foul by Jonas De Roeck (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","jonas de roeck",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH50",50,33,"Attempt missed. Marcel Ndjeng (FC Augsburg) right footed shot from outside the box misses to the left.",1,NA,1,"FC Augsburg","SC Freiburg","marcel ndjeng",NA,NA,NA,8,2,0,15,1,0,1,0
"Aw5DflLH/","Aw5DflLH51",51,33,"Oliver Barth (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","oliver barth",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH52",52,34,"Corner,  FC Augsburg. Conceded by Yacine Abdessadki.",2,NA,1,"FC Augsburg","SC Freiburg","yacine abdessadki","yacine abdessadki",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH53",53,35,"Attempt missed. Marcel de Jong (FC Augsburg) left footed shot from outside the box is too high. Assisted by Jan-Ingwer Callsen-Bracker following a corner.",1,12,1,"FC Augsburg","SC Freiburg","marcel de jong","janingwer callsenbracker",NA,NA,10,2,0,15,2,1,3,0
"Aw5DflLH/","Aw5DflLH54",54,35,"Foul by Jonas De Roeck (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","jonas de roeck",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH55",55,35,"Daniel Caligiuri (SC Freiburg) wins a free kick in the attacking half.",8,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH56",56,36,"Attempt blocked. Julian Schuster (SC Freiburg) right footed shot from outside the box is blocked.",1,NA,2,"SC Freiburg","FC Augsburg","julian schuster",NA,NA,NA,2,3,0,15,1,0,1,0
"Aw5DflLH/","Aw5DflLH57",57,38,"Tobias Werner (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","tobias werner",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH58",58,38,"Corner,  SC Freiburg. Conceded by Lorenzo Davids.",2,NA,2,"SC Freiburg","FC Augsburg","lorenzo davids","lorenzo davids",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH59",59,38,"Foul by Cedric Makiadi (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","cedric makiadi",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH60",60,40,"Foul by Jonas De Roeck (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","jonas de roeck",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH61",61,40,"Daniel Caligiuri (SC Freiburg) wins a free kick in the attacking half.",8,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH62",62,44,"Attempt saved. Cedric Makiadi (SC Freiburg) right footed shot from a difficult angle on the left is saved in the bottom left corner. Assisted by Johannes Flum.",1,12,2,"SC Freiburg","FC Augsburg","cedric makiadi","johannes flum",NA,NA,3,1,0,7,1,1,1,0
"Aw5DflLH/","Aw5DflLH63",63,45,"Tobias Werner (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","tobias werner",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH64",64,45,"Substitution, FC Augsburg. Axel Bellinghausen replaces Tobias Werner.",7,NA,1,"FC Augsburg","SC Freiburg",NA,NA,"axel bellinghausen","tobias werner",NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH65",65,45,"Foul by Julian Schuster (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","julian schuster",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH66",66,48,"Goal!  FC Augsburg 0, SC Freiburg 1. Papiss Demba Cisse (SC Freiburg) right footed shot from outside the box to the bottom left corner. Assisted by Felix Bastians following a fast break.",1,12,2,"SC Freiburg","FC Augsburg","papiss demba cisse","felix bastians",NA,NA,3,1,1,15,1,1,1,1
"Aw5DflLH/","Aw5DflLH67",67,49,"Foul by Jan-Ingwer Callsen-Bracker (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","janingwer callsenbracker",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH68",68,49,"Cedric Makiadi (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","cedric makiadi",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH69",69,51,"Marcel Ndjeng (FC Augsburg) wins a free kick on the right wing.",8,NA,1,"FC Augsburg","SC Freiburg","marcel ndjeng",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH70",70,51,"Foul by Julian Schuster (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","julian schuster",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH71",71,52,"Jonas De Roeck (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","jonas de roeck",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH72",72,52,"Foul by Mensur Mujdza (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","mensur mujdza",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH73",73,53,"Corner,  FC Augsburg. Conceded by Oliver Barth.",2,NA,1,"FC Augsburg","SC Freiburg","oliver barth","oliver barth",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH74",74,53,"Goal!  FC Augsburg 1, SC Freiburg 1. Sascha Molders (FC Augsburg) header from the centre of the box to the top left corner. Assisted by Axel Bellinghausen with a cross.",1,12,1,"FC Augsburg","SC Freiburg","sascha molders","axel bellinghausen",NA,NA,12,1,1,3,3,2,1,0
"Aw5DflLH/","Aw5DflLH75",75,55,"Goal!  FC Augsburg 1, SC Freiburg 2. Cedric Makiadi (SC Freiburg) header from the centre of the box to the top left corner. Assisted by Mensur Mujdza with a cross.",1,12,2,"SC Freiburg","FC Augsburg","cedric makiadi","mensur mujdza",NA,NA,12,1,1,3,3,2,1,0
"Aw5DflLH/","Aw5DflLH76",76,57,"Corner,  SC Freiburg. Conceded by Jonas De Roeck.",2,NA,2,"SC Freiburg","FC Augsburg","jonas de roeck","jonas de roeck",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH77",77,57,"Attempt blocked. Daniel Caligiuri (SC Freiburg) right footed shot from outside the box is blocked. Assisted by Papiss Demba Cisse.",1,12,2,"SC Freiburg","FC Augsburg","daniel caligiuri","papiss demba cisse",NA,NA,2,3,0,15,1,1,1,0
"Aw5DflLH/","Aw5DflLH78",78,59,"Axel Bellinghausen (FC Augsburg) wins a free kick on the left wing.",8,NA,1,"FC Augsburg","SC Freiburg","axel bellinghausen",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH79",79,59,"Foul by Marcel de Jong (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","marcel de jong",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH80",80,59,"Foul by Julian Schuster (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","julian schuster",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH81",81,59,"Papiss Demba Cisse (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","papiss demba cisse",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH82",82,60,"Foul by Daniel Caligiuri (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH83",83,61,"Daniel Caligiuri (SC Freiburg) is shown the yellow card for a bad foul.",4,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH84",84,63,"Corner,  FC Augsburg. Conceded by Heiko Butscher.",2,NA,1,"FC Augsburg","SC Freiburg","heiko butscher","heiko butscher",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH85",85,68,"Attempt saved. Sascha Molders (FC Augsburg) header from the centre of the box is saved in the centre of the goal. Assisted by Daniel Baier with a cross.",1,12,1,"FC Augsburg","SC Freiburg","sascha molders","daniel baier",NA,NA,5,1,0,3,3,2,1,0
"Aw5DflLH/","Aw5DflLH86",86,69,"Substitution, FC Augsburg. Akaki Gogia replaces Marcel Ndjeng.",7,NA,1,"FC Augsburg","SC Freiburg",NA,NA,"akaki gogia","marcel ndjeng",NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH87",87,70,"Axel Bellinghausen (FC Augsburg) wins a free kick on the left wing.",8,NA,1,"FC Augsburg","SC Freiburg","axel bellinghausen",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH88",88,70,"Foul by Johannes Flum (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","johannes flum",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH89",89,71,"Attempt missed. Mensur Mujdza (SC Freiburg) left footed shot from outside the box is close, but misses to the right. Assisted by Daniel Caligiuri following a fast break.",1,12,2,"SC Freiburg","FC Augsburg","mensur mujdza","daniel caligiuri",NA,NA,9,2,0,15,2,1,1,1
"Aw5DflLH/","Aw5DflLH90",90,72,"Axel Bellinghausen (FC Augsburg) wins a free kick in the attacking half.",8,NA,1,"FC Augsburg","SC Freiburg","axel bellinghausen",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH91",91,72,"Akaki Gogia (FC Augsburg) wins a free kick on the right wing.",8,NA,1,"FC Augsburg","SC Freiburg","akaki gogia",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH92",92,72,"Foul by Daniel Caligiuri (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","daniel caligiuri",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH93",93,72,"Foul by Felix Bastians (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","felix bastians",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH94",94,73,"Marcel de Jong (FC Augsburg) wins a free kick on the left wing.",8,NA,1,"FC Augsburg","SC Freiburg","marcel de jong",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH95",95,73,"Attempt saved. Sascha Molders (FC Augsburg) header from the centre of the box is saved in the bottom right corner. Assisted by Daniel Baier with a cross.",1,12,1,"FC Augsburg","SC Freiburg","sascha molders","daniel baier",NA,NA,4,1,0,3,3,2,1,0
"Aw5DflLH/","Aw5DflLH96",96,73,"Foul by Cedric Makiadi (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","cedric makiadi",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH97",97,76,"Substitution, FC Augsburg. Stephan Hain replaces Lorenzo Davids.",7,NA,1,"FC Augsburg","SC Freiburg",NA,NA,"stephan hain","lorenzo davids",NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH98",98,78,"Foul by Uwe Mohrle (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","uwe mohrle",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH99",99,78,"Papiss Demba Cisse (SC Freiburg) wins a free kick in the attacking half.",8,NA,2,"SC Freiburg","FC Augsburg","papiss demba cisse",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH100",100,80,"Foul by Daniel Baier (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","daniel baier",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH101",101,80,"Julian Schuster (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","julian schuster",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH102",102,81,"Goal!  FC Augsburg 2, SC Freiburg 2. Sascha Molders (FC Augsburg) header from the centre of the box to the bottom left corner. Assisted by Akaki Gogia with a cross.",1,12,1,"FC Augsburg","SC Freiburg","sascha molders","akaki gogia",NA,NA,3,1,1,3,3,2,1,0
"Aw5DflLH/","Aw5DflLH103",103,83,"Axel Bellinghausen (FC Augsburg) wins a free kick on the left wing.",8,NA,1,"FC Augsburg","SC Freiburg","axel bellinghausen",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH104",104,83,"Foul by Mensur Mujdza (SC Freiburg).",3,NA,2,"SC Freiburg","FC Augsburg","mensur mujdza",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH105",105,83,"Substitution, SC Freiburg. Anton Putsila replaces Cedric Makiadi because of an injury.",7,NA,2,"SC Freiburg","FC Augsburg",NA,NA,"anton putsila","cedric makiadi",NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH106",106,84,"Foul by Sascha Molders (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","sascha molders",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH107",107,84,"Corner,  FC Augsburg. Conceded by Julian Schuster.",2,NA,1,"FC Augsburg","SC Freiburg","julian schuster","julian schuster",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH108",108,84,"Heiko Butscher (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","heiko butscher",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH109",109,85,"Mensur Mujdza (SC Freiburg) is shown the yellow card.",4,NA,2,"SC Freiburg","FC Augsburg","mensur mujdza",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH110",110,86,"Foul by Jan-Ingwer Callsen-Bracker (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","janingwer callsenbracker",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH111",111,86,"Anton Putsila (SC Freiburg) wins a free kick on the left wing.",8,NA,2,"SC Freiburg","FC Augsburg","anton putsila",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH112",112,87,"Corner,  SC Freiburg. Conceded by Jonas De Roeck.",2,NA,2,"SC Freiburg","FC Augsburg","jonas de roeck","jonas de roeck",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH113",113,88,"Substitution, SC Freiburg. Garra Dembele replaces Daniel Caligiuri.",7,NA,2,"SC Freiburg","FC Augsburg",NA,NA,"garra dembele","daniel caligiuri",NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH114",114,89,"Garra Dembele (SC Freiburg) wins a free kick in the defensive half.",8,NA,2,"SC Freiburg","FC Augsburg","garra dembele",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH115",115,90,"Foul by Axel Bellinghausen (FC Augsburg).",3,NA,1,"FC Augsburg","SC Freiburg","axel bellinghausen",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH116",116,90,"Offside, FC Augsburg. Simon Jentzsch tries a through ball, but Stephan Hain is caught offside.",9,13,1,"FC Augsburg","SC Freiburg","stephan hain","simon jentzsch",NA,NA,NA,NA,0,NA,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH117",117,90,"Daniel Baier (FC Augsburg) wins a free kick in the defensive half.",8,NA,1,"FC Augsburg","SC Freiburg","daniel baier",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"Aw5DflLH/","Aw5DflLH118",118,90,"Attempt blocked. Sascha Molders (FC Augsburg) left footed shot from outside the box is blocked. Assisted by Jan-Ingwer Callsen-Bracker with a headed pass.",1,12,1,"FC Augsburg","SC Freiburg","sascha molders","janingwer callsenbracker",NA,NA,2,3,0,15,2,3,1,0
"Aw5DflLH/","Aw5DflLH119",119,90,"Mensur Mujdza (SC Freiburg) wins a free kick on the right wing.",8,NA,2,"SC Freiburg","FC Augsburg","mensur mujdza",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
